30UQ,E02005321,500
30UQ,E02005322,510
30UQ,E02005323,530
30UQ,E02005324,630
30UQ,E02005325,600
30UQ,E02005326,450
30UQ,E02005327,660
30UQ,E02005328,590
30UQ,E02005329,520
30UQ,E02005330,620
30UQ,E02005331,590
30UQ,E02005332,660
00CC,E02001509,550
00CC,E02001510,520
00CC,E02001511,520
00CC,E02001512,570
00CC,E02001513,660
00CC,E02001514,480
00CC,E02001515,460
00CC,E02001516,520
00CC,E02001517,570
00CC,E02001518,520
00CC,E02001519,530
00CC,E02001520,610
00CC,E02001521,500
00CC,E02001522,450
00CC,E02001523,550
00CC,E02001524,790
00CC,E02001525,420
00CC,E02001526,490
00CC,E02001527,600
00CC,E02001528,520
00CC,E02001529,480
00CC,E02001530,450
00CC,E02001531,470
00CC,E02001532,630
00CC,E02001533,470
00CC,E02001534,530
00CC,E02001535,700
00CC,E02001536,530
00CC,E02001537,520
00CC,E02001538,530
00CE,E02001539,490
00CE,E02001540,520
00CE,E02001541,500
00CE,E02001542,460
00CE,E02001543,500
00CE,E02001544,550
00CE,E02001545,650
00CE,E02001546,540
00CE,E02001547,490
00CE,E02001548,450
00CE,E02001549,590
00CE,E02001550,510
00CE,E02001551,520
00CE,E02001552,490
00CE,E02001553,520
00CE,E02001554,580
00CE,E02001555,610
00CE,E02001556,480
00CE,E02001557,560
00CE,E02001558,620
00CE,E02001559,690
00CE,E02001560,450
00CE,E02001561,450
00CE,E02001562,470
00CE,E02001563,610
00CE,E02001564,710
00CE,E02001565,760
00CE,E02001566,510
00CE,E02001567,520
00CE,E02001568,490
00CE,E02001569,480
00CE,E02001570,440
00CE,E02001571,590
00CE,E02001572,470
00CE,E02001573,500
00CE,E02001574,650
00CE,E02001575,470
00CE,E02001576,630
00CE,E02001577,660
00CF,E02001578,530
00CF,E02001579,510
00CF,E02001580,530
00CF,E02001581,530
00CF,E02001582,520
00CF,E02001583,530
00CF,E02001584,690
00CF,E02001585,490
00CF,E02001586,450
00CF,E02001587,490
00CF,E02001588,450
00CF,E02001589,620
00CF,E02001590,440
00CF,E02001591,460
00CF,E02001592,550
00CF,E02001593,450
00CF,E02001594,440
00CF,E02001595,630
00CF,E02001596,580
00CF,E02001597,490
00CF,E02001598,590
00CF,E02001599,650
00CF,E02001600,620
00CF,E02001601,560
00CF,E02001602,560
00CF,E02001603,520
00CF,E02001604,590
00CF,E02001605,610
00CF,E02001606,570
00CF,E02001607,580
00CF,E02001608,620
00CF,E02001609,650
00CF,E02001610,640
00CG,E02001611,530
00CG,E02001612,620
00CG,E02001613,560
00CG,E02001614,600
00CG,E02001615,640
00CG,E02001616,490
00CG,E02001617,440
00CG,E02001618,660
00CG,E02001619,430
00CG,E02001620,470
00CG,E02001621,460
00CG,E02001622,470
00CG,E02001623,410
00CG,E02001624,530
00CG,E02001625,470
00CG,E02001626,620
00CG,E02001627,560
00CG,E02001628,400
00CG,E02001629,420
00CG,E02001630,440
00CG,E02001631,560
00CG,E02001632,380
00CG,E02001633,600
00CG,E02001634,630
00CG,E02001635,510
00CG,E02001636,430
00CG,E02001637,380
00CG,E02001638,550
00CG,E02001639,610
00CG,E02001640,470
00CG,E02001641,340
00CG,E02001642,500
00CG,E02001643,750
00CG,E02001644,450
00CG,E02001645,440
00CG,E02001646,520
00CG,E02001647,490
00CG,E02001648,640
00CG,E02001649,410
00CG,E02001650,420
00CG,E02001651,990
00CG,E02001652,420
00CG,E02001653,420
00CG,E02001654,570
00CG,E02001655,480
00CG,E02001656,700
00CG,E02001657,880
00CG,E02001658,420
00CG,E02001659,450
00CG,E02001660,630
00CG,E02001661,460
00CG,E02001662,480
00CG,E02001663,640
00CG,E02001664,530
00CG,E02001665,970
00CG,E02001666,510
00CG,E02001667,570
00CG,E02001668,450
00CG,E02001669,630
00CG,E02001670,410
00CG,E02001671,600
00CG,E02001672,470
00CG,E02001673,750
00CG,E02001674,590
00CG,E02001675,520
00CG,E02001676,720
00CG,E02001677,670
00CG,E02001678,770
00CG,E02001679,460
00CG,E02001680,390
00CG,E02001681,680
00CX,E02002183,730
00CX,E02002184,730
00CX,E02002185,810
00CX,E02002186,630
00CX,E02002187,870
00CX,E02002188,680
00CX,E02002189,570
00CX,E02002190,480
00CX,E02002191,470
00CX,E02002192,680
00CX,E02002193,470
00CX,E02002194,560
00CX,E02002195,680
00CX,E02002196,640
00CX,E02002197,610
00CX,E02002198,550
00CX,E02002199,680
00CX,E02002200,670
00CX,E02002201,560
00CX,E02002202,560
00CX,E02002203,500
00CX,E02002204,700
00CX,E02002205,640
00CX,E02002206,560
00CX,E02002207,520
00CX,E02002208,510
00CX,E02002209,470
00CX,E02002210,580
00CX,E02002211,550
00CX,E02002212,540
00CX,E02002213,620
00CX,E02002214,610
00CX,E02002215,420
00CX,E02002216,380
00CX,E02002217,450
00CX,E02002218,560
00CX,E02002219,430
00CX,E02002220,430
00CX,E02002221,370
00CX,E02002222,520
00CX,E02002223,410
00CX,E02002224,380
00CX,E02002225,580
00CX,E02002226,340
00CX,E02002227,420
00CX,E02002228,450
00CX,E02002229,550
00CX,E02002230,370
00CX,E02002231,540
00CX,E02002232,470
00CX,E02002233,430
00CX,E02002234,410
00CX,E02002235,450
00CX,E02002236,550
00CX,E02002237,560
00CX,E02002238,480
00CX,E02002239,560
00CX,E02002240,640
00CX,E02002241,520
00CX,E02002242,560
00CX,E02002243,540
00CY,E02002244,570
00CY,E02002245,470
00CY,E02002246,660
00CY,E02002247,730
00CY,E02002248,510
00CY,E02002249,510
00CY,E02002250,620
00CY,E02002251,480
00CY,E02002252,600
00CY,E02002253,520
00CY,E02002254,700
00CY,E02002255,350
00CY,E02002256,550
00CY,E02002257,460
00CY,E02002258,610
00CY,E02002259,650
00CY,E02002260,550
00CY,E02002261,550
00CY,E02002262,590
00CY,E02002263,590
00CY,E02002264,680
00CY,E02002265,540
00CY,E02002266,660
00CY,E02002267,580
00CY,E02002268,540
00CY,E02002269,670
00CY,E02002270,750
00CZ,E02002271,630
00CZ,E02002272,560
00CZ,E02002273,640
00CZ,E02002274,640
00CZ,E02002275,550
00CZ,E02002276,620
00CZ,E02002277,590
00CZ,E02002278,590
00CZ,E02002279,530
00CZ,E02002280,390
00CZ,E02002281,530
00CZ,E02002282,530
00CZ,E02002283,430
00CZ,E02002284,590
00CZ,E02002285,630
00CZ,E02002286,550
00CZ,E02002287,490
00CZ,E02002288,540
00CZ,E02002289,500
00CZ,E02002290,660
00CZ,E02002291,660
00CZ,E02002292,650
00CZ,E02002293,470
00CZ,E02002294,460
00CZ,E02002295,510
00CZ,E02002296,600
00CZ,E02002297,670
00CZ,E02002298,570
00CZ,E02002299,440
00CZ,E02002300,620
00CZ,E02002301,460
00CZ,E02002302,710
00CZ,E02002303,600
00CZ,E02002304,540
00CZ,E02002305,480
00CZ,E02002306,690
00CZ,E02002307,540
00CZ,E02002308,610
00CZ,E02002309,480
00CZ,E02002310,510
00CZ,E02002311,590
00CZ,E02002312,470
00CZ,E02002313,440
00CZ,E02002314,620
00CZ,E02002315,540
00CZ,E02002316,650
00CZ,E02002317,530
00CZ,E02002318,510
00CZ,E02002319,590
00CZ,E02002320,580
00CZ,E02002321,650
00CZ,E02002322,620
00CZ,E02002323,700
00CZ,E02002324,640
00CZ,E02002325,650
00CZ,E02002326,840
00CZ,E02002327,740
00CZ,E02002328,740
00CZ,E02002329,760
00DA,E02002330,890
00DA,E02002331,570
00DA,E02002332,590
00DA,E02002333,670
00DA,E02002334,750
00DA,E02002335,910
00DA,E02002336,870
00DA,E02002337,800
00DA,E02002338,680
00DA,E02002339,560
00DA,E02002340,630
00DA,E02002341,880
00DA,E02002342,670
00DA,E02002343,750
00DA,E02002344,710
00DA,E02002345,890
00DA,E02002346,580
00DA,E02002347,520
00DA,E02002348,590
00DA,E02002349,810
00DA,E02002350,830
00DA,E02002351,810
00DA,E02002352,690
00DA,E02002353,850
00DA,E02002354,590
00DA,E02002355,620
00DA,E02002356,770
00DA,E02002357,640
00DA,E02002358,570
00DA,E02002359,770
00DA,E02002360,670
00DA,E02002361,720
00DA,E02002362,520
00DA,E02002363,810
00DA,E02002364,450
00DA,E02002365,770
00DA,E02002366,640
00DA,E02002367,490
00DA,E02002368,700
00DA,E02002369,480
00DA,E02002370,460
00DA,E02002371,500
00DA,E02002372,400
00DA,E02002373,480
00DA,E02002374,570
00DA,E02002375,470
00DA,E02002376,470
00DA,E02002377,430
00DA,E02002378,460
00DA,E02002379,450
00DA,E02002380,550
00DA,E02002381,600
00DA,E02002382,470
00DA,E02002383,410
00DA,E02002384,380
00DA,E02002385,510
00DA,E02002386,610
00DA,E02002387,500
00DA,E02002388,530
00DA,E02002389,420
00DA,E02002390,540
00DA,E02002391,610
00DA,E02002392,390
00DA,E02002393,420
00DA,E02002394,450
00DA,E02002395,610
00DA,E02002396,570
00DA,E02002397,540
00DA,E02002398,620
00DA,E02002399,490
00DA,E02002400,450
00DA,E02002401,440
00DA,E02002402,770
00DA,E02002403,580
00DA,E02002404,470
00DA,E02002405,570
00DA,E02002406,720
00DA,E02002407,460
00DA,E02002408,560
00DA,E02002409,550
00DA,E02002410,510
00DA,E02002411,430
00DA,E02002412,600
00DA,E02002413,470
00DA,E02002414,420
00DA,E02002415,430
00DA,E02002416,570
00DA,E02002417,600
00DA,E02002418,620
00DA,E02002419,470
00DA,E02002420,540
00DA,E02002421,430
00DA,E02002422,650
00DA,E02002423,510
00DA,E02002424,630
00DA,E02002425,620
00DA,E02002426,670
00DA,E02002427,570
00DA,E02002428,520
00DA,E02002429,640
00DA,E02002430,450
00DA,E02002431,640
00DA,E02002432,620
00DA,E02002433,510
00DA,E02002434,640
00DA,E02002435,630
00DA,E02002436,580
00DA,E02002437,760
00DB,E02002438,480
00DB,E02002439,490
00DB,E02002440,560
00DB,E02002441,480
00DB,E02002442,620
00DB,E02002443,730
00DB,E02002444,620
00DB,E02002445,550
00DB,E02002446,610
00DB,E02002447,500
00DB,E02002448,510
00DB,E02002449,660
00DB,E02002450,580
00DB,E02002451,670
00DB,E02002452,500
00DB,E02002453,510
00DB,E02002454,470
00DB,E02002455,490
00DB,E02002456,600
00DB,E02002457,510
00DB,E02002458,620
00DB,E02002459,550
00DB,E02002460,650
00DB,E02002461,580
00DB,E02002462,580
00DB,E02002463,490
00DB,E02002464,510
00DB,E02002465,560
00DB,E02002466,570
00DB,E02002467,510
00DB,E02002468,670
00DB,E02002469,660
00DB,E02002470,870
00DB,E02002471,660
00DB,E02002472,680
00DB,E02002473,710
00DB,E02002474,540
00DB,E02002475,790
00DB,E02002476,470
00DB,E02002477,510
00DB,E02002478,530
00DB,E02002479,520
00DB,E02002480,490
00DB,E02002481,490
00DB,E02002482,500
00FA,E02002652,590
00FA,E02002653,430
00FA,E02002654,390
00FA,E02002655,480
00FA,E02002656,560
00FA,E02002657,590
00FA,E02002658,570
00FA,E02002659,430
00FA,E02002660,440
00FA,E02002661,440
00FA,E02002662,410
00FA,E02002663,460
00FA,E02002664,670
00FA,E02002665,600
00FA,E02002666,380
00FA,E02002667,540
00FA,E02002668,390
00FA,E02002669,540
00FA,E02002670,450
00FA,E02002671,490
00FA,E02002672,420
00FA,E02002673,510
00FA,E02002674,540
00FA,E02002675,400
00FA,E02002676,550
00FA,E02002677,540
00FA,E02002678,510
00FA,E02002679,510
00FA,E02002680,400
00FA,E02002681,400
00FA,E02002682,440
00FA,E02002683,460
00FB,E02002684,500
00FB,E02002685,510
00FB,E02002686,440
00FB,E02002687,460
00FB,E02002688,460
00FB,E02002689,580
00FB,E02002690,550
00FB,E02002691,640
00FB,E02002692,710
00FB,E02002693,600
00FB,E02002694,620
00FB,E02002695,520
00FB,E02002696,780
00FB,E02002697,670
00FB,E02002698,620
00FB,E02002699,800
00FB,E02002700,500
00FB,E02002701,710
00FB,E02002702,620
00FB,E02002703,810
00FB,E02002704,590
00FB,E02002705,620
00FB,E02002706,580
00FB,E02002707,770
00FB,E02002708,520
00FB,E02002709,590
00FB,E02002710,630
00FB,E02002711,790
00FB,E02002712,600
00FB,E02002713,580
00FB,E02002714,580
00FB,E02002715,750
00FB,E02002716,610
00FB,E02002717,520
00FB,E02002718,820
00FB,E02002719,670
00FB,E02002720,700
00FB,E02002721,570
00FB,E02002722,470
00FB,E02002723,510
00FB,E02002724,470
00FB,E02002725,630
00FC,E02002726,530
00FC,E02002727,350
00FC,E02002728,450
00FC,E02002729,540
00FC,E02002730,500
00FC,E02002731,460
00FC,E02002732,630
00FC,E02002733,500
00FC,E02002734,500
00FC,E02002735,510
00FC,E02002736,470
00FC,E02002737,560
00FC,E02002738,610
00FC,E02002739,490
00FC,E02002740,460
00FC,E02002741,580
00FC,E02002742,600
00FC,E02002743,480
00FC,E02002744,420
00FC,E02002745,580
00FC,E02002746,570
00FC,E02002747,610
00FC,E02002748,620
00FD,E02002749,570
00FD,E02002750,640
00FD,E02002751,600
00FD,E02002752,580
00FD,E02002753,560
00FD,E02002754,570
00FD,E02002755,490
00FD,E02002756,430
00FD,E02002757,590
00FD,E02002758,510
00FD,E02002759,570
00FD,E02002760,600
00FD,E02002761,600
00FD,E02002762,470
00FD,E02002763,450
00FD,E02002764,500
00FD,E02002765,500
00FD,E02002766,590
00FD,E02002767,660
00FD,E02002768,630
00FD,E02002769,680
00FD,E02002770,640
00FD,E02002771,630
00FF,E02002772,810
00FF,E02002773,640
00FF,E02002774,690
00FF,E02002775,620
00FF,E02002776,630
00FF,E02002777,790
00FF,E02002778,700
00FF,E02002779,640
00FF,E02002780,560
00FF,E02002781,550
00FF,E02002782,810
00FF,E02002783,610
00FF,E02002784,570
00FF,E02002785,620
00FF,E02002786,520
00FF,E02002787,570
00FF,E02002788,710
00FF,E02002789,500
00FF,E02002790,590
00FF,E02002791,760
00FF,E02002792,740
00FF,E02002793,640
00FF,E02002794,520
00FF,E02002795,770
36UB,E02005742,610
36UB,E02005743,660
36UB,E02005744,590
36UB,E02005745,710
36UB,E02005746,590
36UB,E02005747,550
36UB,E02005748,660
36UB,E02005749,620
36UC,E02005750,660
36UC,E02005751,830
36UC,E02005752,690
36UC,E02005753,600
36UC,E02005754,730
36UC,E02005755,610
36UC,E02005756,790
36UC,E02005757,630
36UC,E02005758,630
36UC,E02005759,700
36UC,E02005760,800
36UD,E02005761,680
36UD,E02005762,630
36UD,E02005763,710
36UD,E02005764,580
36UD,E02005765,670
36UD,E02005766,650
36UD,E02005767,850
36UD,E02005768,920
36UD,E02005769,580
36UD,E02005770,650
36UD,E02005771,690
36UD,E02005772,820
36UD,E02005773,560
36UD,E02005774,620
36UD,E02005775,690
36UD,E02005776,780
36UD,E02005777,760
36UD,E02005778,880
36UD,E02005779,790
36UD,E02005780,850
36UD,E02005781,910
36UE,E02005782,710
36UE,E02005783,620
36UE,E02005784,670
36UE,E02005785,690
36UE,E02005786,650
36UE,E02005787,610
36UF,E02005788,590
36UF,E02005789,550
36UF,E02005790,620
36UF,E02005791,600
36UF,E02005792,560
36UF,E02005793,560
36UF,E02005794,690
36UG,E02005795,490
36UG,E02005796,590
36UG,E02005797,540
36UG,E02005798,590
36UG,E02005799,590
36UG,E02005800,470
36UG,E02005801,480
36UG,E02005802,530
36UG,E02005803,520
36UG,E02005804,430
36UG,E02005805,560
36UG,E02005806,530
36UG,E02005807,650
36UG,E02005808,470
36UH,E02005809,630
36UH,E02005810,840
36UH,E02005811,720
36UH,E02005812,650
36UH,E02005813,510
36UH,E02005814,610
36UH,E02005815,750
36UH,E02005816,670
36UH,E02005817,690
36UH,E02005818,640
00FK,E02002796,790
00FK,E02002797,770
00FK,E02002798,890
00FK,E02002799,480
00FK,E02002800,660
00FK,E02002801,510
00FK,E02002802,490
00FK,E02002803,490
00FK,E02002804,440
00FK,E02002805,730
00FK,E02002806,480
00FK,E02002807,530
00FK,E02002808,440
00FK,E02002809,530
00FK,E02002810,820
00FK,E02002811,440
00FK,E02002812,630
00FK,E02002813,380
00FK,E02002814,650
00FK,E02002815,450
00FK,E02002816,920
00FK,E02002817,740
00FK,E02002818,440
00FK,E02002819,540
00FK,E02002820,480
00FK,E02002821,430
00FK,E02002822,560
00FK,E02002823,540
00FK,E02002824,540
00FK,E02002825,540
00FK,E02002826,680
00FN,E02002827,620
00FN,E02002828,550
00FN,E02002829,420
00FN,E02002830,510
00FN,E02002831,470
00FN,E02002832,470
00FN,E02002833,490
00FN,E02002834,540
00FN,E02002835,600
00FN,E02002836,460
00FN,E02002837,450
00FN,E02002838,400
00FN,E02002839,480
00FN,E02002840,420
00FN,E02002841,460
00FN,E02002842,480
00FN,E02002843,450
00FN,E02002844,400
00FN,E02002845,420
00FN,E02002846,570
00FN,E02002847,490
00FN,E02002848,480
00FN,E02002849,480
00FN,E02002850,350
00FN,E02002851,600
00FN,E02002852,440
00FN,E02002853,530
00FN,E02002854,420
00FN,E02002855,600
00FN,E02002856,620
00FN,E02002857,540
00FN,E02002858,830
00FN,E02002859,520
00FN,E02002860,520
00FN,E02002861,480
00FN,E02002862,400
00FP,E02002863,790
00FP,E02002864,690
00FP,E02002865,760
00FP,E02002866,820
00FP,E02002867,700
00FY,E02002868,610
00FY,E02002869,440
00FY,E02002870,420
00FY,E02002871,510
00FY,E02002872,480
00FY,E02002873,420
00FY,E02002874,570
00FY,E02002875,490
00FY,E02002876,530
00FY,E02002877,620
00FY,E02002878,440
00FY,E02002879,570
00FY,E02002880,420
00FY,E02002881,430
00FY,E02002882,650
00FY,E02002883,530
00FY,E02002884,450
00FY,E02002885,490
00FY,E02002886,490
00FY,E02002887,480
00FY,E02002888,400
00FY,E02002889,390
00FY,E02002890,420
00FY,E02002891,520
00FY,E02002892,490
00FY,E02002893,370
00FY,E02002894,780
00FY,E02002895,500
00FY,E02002896,410
00FY,E02002897,800
00FY,E02002898,380
00FY,E02002899,370
00FY,E02002900,450
00FY,E02002901,560
00FY,E02002902,380
00FY,E02002903,450
00FY,E02002904,390
17UB,E02004029,490
17UB,E02004030,680
17UB,E02004031,480
17UB,E02004032,580
17UB,E02004033,530
17UB,E02004034,620
17UB,E02004035,710
17UB,E02004036,550
17UB,E02004037,790
17UB,E02004038,580
17UB,E02004039,630
17UB,E02004040,560
17UB,E02004041,600
17UB,E02004042,480
17UB,E02004043,560
17UB,E02004044,860
17UC,E02004045,570
17UC,E02004046,530
17UC,E02004047,500
17UC,E02004048,540
17UC,E02004049,550
17UC,E02004050,500
17UC,E02004051,520
17UC,E02004052,520
17UC,E02004053,530
17UC,E02004054,580
17UD,E02004055,530
17UD,E02004056,490
17UD,E02004057,500
17UD,E02004058,480
17UD,E02004059,550
17UD,E02004060,570
17UD,E02004061,530
17UD,E02004062,590
17UD,E02004063,610
17UD,E02004064,540
17UD,E02004065,930
17UD,E02004066,590
17UD,E02004067,500
17UF,E02004068,700
17UF,E02004069,750
17UF,E02004070,640
17UF,E02004071,680
17UF,E02004072,740
17UF,E02004073,590
17UF,E02004074,610
17UF,E02004075,760
17UF,E02004076,580
17UF,E02004077,780
17UG,E02004078,460
17UG,E02004079,660
17UG,E02004080,450
17UG,E02004081,650
17UG,E02004082,770
17UG,E02004083,580
17UG,E02004084,430
17UG,E02004085,560
17UG,E02004086,660
17UG,E02004087,520
17UG,E02004088,720
17UG,E02004089,470
17UG,E02004090,630
17UG,E02004091,640
17UG,E02004092,520
17UH,E02004093,630
17UH,E02004094,520
17UH,E02004095,550
17UH,E02004096,870
17UH,E02004097,790
17UH,E02004098,630
17UH,E02004099,730
17UH,E02004100,760
17UH,E02004101,700
17UH,E02004102,580
17UH,E02004103,540
17UH,E02004104,830
17UJ,E02004105,540
17UJ,E02004106,620
17UJ,E02004107,480
17UJ,E02004108,530
17UJ,E02004109,830
17UJ,E02004110,790
17UJ,E02004111,570
17UJ,E02004112,790
17UJ,E02004113,500
17UJ,E02004114,650
17UJ,E02004115,580
17UJ,E02004116,470
17UJ,E02004117,570
17UK,E02004118,760
17UK,E02004119,800
17UK,E02004120,790
17UK,E02004121,950
17UK,E02004122,800
17UK,E02004123,610
17UK,E02004124,590
17UK,E02004125,560
17UK,E02004126,530
17UK,E02004127,560
17UK,E02004128,590
31UB,E02005333,650
31UB,E02005334,720
31UB,E02005335,730
31UB,E02005336,640
31UB,E02005337,530
31UB,E02005338,590
31UB,E02005339,740
31UB,E02005340,610
31UB,E02005341,730
31UB,E02005342,650
31UB,E02005343,650
31UB,E02005344,680
31UC,E02005345,670
31UC,E02005346,450
31UC,E02005347,420
31UC,E02005348,580
31UC,E02005349,580
31UC,E02005350,590
31UC,E02005351,420
31UC,E02005352,860
31UC,E02005353,550
31UC,E02005354,910
31UC,E02005355,640
31UC,E02005356,780
31UC,E02005357,550
31UC,E02005358,660
31UC,E02005359,650
31UC,E02005360,920
31UC,E02005361,610
31UC,E02005362,500
31UC,E02005363,670
31UC,E02005364,590
31UC,E02005365,510
31UC,E02005366,560
31UD,E02005367,710
31UD,E02005368,800
31UD,E02005369,730
31UD,E02005370,760
31UD,E02005371,680
31UD,E02005372,850
31UD,E02005373,790
31UD,E02005374,510
31UD,E02005375,780
31UD,E02005376,660
31UE,E02005377,590
31UE,E02005378,720
31UE,E02005379,640
31UE,E02005380,710
31UE,E02005381,640
31UE,E02005382,500
31UE,E02005383,570
31UE,E02005384,680
31UE,E02005385,740
31UE,E02005386,480
31UE,E02005387,630
31UE,E02005388,490
31UE,E02005389,510
31UE,E02005390,710
31UG,E02005391,680
31UG,E02005392,730
31UG,E02005393,640
31UG,E02005394,550
31UG,E02005395,610
31UG,E02005396,730
31UH,E02005397,650
31UH,E02005398,660
31UH,E02005399,680
31UH,E02005400,550
31UH,E02005401,700
31UH,E02005402,660
31UH,E02005403,590
31UH,E02005404,580
31UH,E02005405,590
31UH,E02005406,480
31UH,E02005407,650
31UH,E02005408,610
31UH,E02005409,560
31UJ,E02005410,620
31UJ,E02005411,800
31UJ,E02005412,540
31UJ,E02005413,610
31UJ,E02005414,470
31UJ,E02005415,530
31UJ,E02005416,680
32UB,E02005417,510
32UB,E02005418,450
32UB,E02005419,520
32UB,E02005420,470
32UB,E02005421,590
32UB,E02005422,570
32UB,E02005423,490
32UC,E02005424,620
32UC,E02005425,570
32UC,E02005426,590
32UC,E02005427,540
32UC,E02005428,490
32UC,E02005429,480
32UC,E02005430,560
32UC,E02005431,540
32UC,E02005432,650
32UC,E02005433,420
32UC,E02005434,550
32UC,E02005435,460
32UC,E02005436,500
32UC,E02005437,440
32UC,E02005438,470
32UC,E02005439,610
32UC,E02005440,500
32UC,E02005441,540
32UD,E02005442,430
32UD,E02005443,570
32UD,E02005444,530
32UD,E02005445,490
32UD,E02005446,400
32UD,E02005447,430
32UD,E02005448,510
32UD,E02005449,530
32UD,E02005450,680
32UD,E02005451,470
32UD,E02005452,590
32UE,E02005453,720
32UE,E02005454,550
32UE,E02005455,640
32UE,E02005456,570
32UE,E02005457,570
32UE,E02005458,710
32UE,E02005459,490
32UE,E02005460,770
32UE,E02005461,620
32UE,E02005462,520
32UE,E02005463,740
32UE,E02005464,600
32UF,E02005465,540
32UF,E02005466,540
32UF,E02005467,470
32UF,E02005468,580
32UF,E02005469,540
32UF,E02005470,590
32UF,E02005471,490
32UF,E02005472,510
32UF,E02005473,560
32UF,E02005474,570
32UF,E02005475,580
32UG,E02005476,660
32UG,E02005477,660
32UG,E02005478,480
32UG,E02005479,590
32UG,E02005480,510
32UG,E02005481,490
32UG,E02005482,660
32UG,E02005483,590
32UG,E02005484,590
32UG,E02005485,650
32UG,E02005486,560
32UG,E02005487,820
32UG,E02005488,650
32UG,E02005489,700
32UG,E02005490,550
32UG,E02005491,710
32UH,E02005492,600
32UH,E02005493,610
32UH,E02005494,590
32UH,E02005495,430
32UH,E02005496,600
32UH,E02005497,470
32UH,E02005498,610
32UH,E02005499,670
32UH,E02005500,660
32UH,E02005501,720
32UH,E02005502,580
34UB,E02005612,630
34UB,E02005613,490
34UB,E02005614,540
34UB,E02005615,530
34UB,E02005616,510
34UB,E02005617,570
34UB,E02005618,710
34UC,E02005619,780
34UC,E02005620,780
34UC,E02005621,680
34UC,E02005622,880
34UC,E02005623,710
34UC,E02005624,830
34UC,E02005625,550
34UC,E02005626,600
34UC,E02005627,670
34UC,E02005628,740
34UD,E02005629,720
34UD,E02005630,770
34UD,E02005631,670
34UD,E02005632,660
34UD,E02005633,570
34UD,E02005634,530
34UD,E02005635,620
34UD,E02005636,560
34UD,E02005637,470
34UD,E02005638,700
34UE,E02005639,770
34UE,E02005640,630
34UE,E02005641,550
34UE,E02005642,720
34UE,E02005643,490
34UE,E02005644,550
34UE,E02005645,580
34UE,E02005646,670
34UE,E02005647,570
34UE,E02005648,840
34UE,E02005649,660
34UF,E02005650,640
34UF,E02005651,610
34UF,E02005652,570
34UF,E02005653,560
34UF,E02005654,610
34UF,E02005655,610
34UF,E02005656,520
34UF,E02005657,590
34UF,E02005658,450
34UF,E02005659,540
34UF,E02005660,570
34UF,E02005661,550
34UF,E02005662,640
34UF,E02005663,740
34UF,E02005664,530
34UF,E02005665,710
34UF,E02005666,420
34UF,E02005667,550
34UF,E02005668,600
34UF,E02005669,1010
34UF,E02005670,450
34UF,E02005671,630
34UF,E02005672,520
34UF,E02005673,500
34UF,E02005674,650
34UF,E02005675,590
34UF,E02005676,540
34UF,E02005677,640
34UF,E02005678,970
34UF,E02005679,930
34UF,E02005680,1010
34UG,E02005681,750
34UG,E02005682,770
34UG,E02005683,670
34UG,E02005684,920
34UG,E02005685,720
34UG,E02005686,760
34UG,E02005687,830
34UG,E02005688,700
34UG,E02005689,980
34UG,E02005690,610
34UG,E02005691,840
34UH,E02005692,560
34UH,E02005693,600
34UH,E02005694,770
34UH,E02005695,550
34UH,E02005696,520
34UH,E02005697,490
34UH,E02005698,560
34UH,E02005699,550
34UH,E02005700,630
34UH,E02005701,610
37UB,E02005819,520
37UB,E02005820,550
37UB,E02005821,500
37UB,E02005822,490
37UB,E02005823,420
37UB,E02005824,600
37UB,E02005825,570
37UB,E02005826,490
37UB,E02005827,580
37UB,E02005828,550
37UB,E02005829,540
37UB,E02005830,590
37UB,E02005831,570
37UB,E02005832,480
37UB,E02005833,660
37UB,E02005834,480
37UC,E02005835,510
37UC,E02005836,640
37UC,E02005837,630
37UC,E02005838,600
37UC,E02005839,510
37UC,E02005840,650
37UC,E02005841,580
37UC,E02005842,570
37UC,E02005843,580
37UC,E02005844,500
37UC,E02005845,460
37UC,E02005846,440
37UC,E02005847,650
37UC,E02005848,600
37UC,E02005849,600
37UD,E02005850,590
37UD,E02005851,470
37UD,E02005852,640
37UD,E02005853,590
37UD,E02005854,580
37UD,E02005855,800
37UD,E02005856,920
37UD,E02005857,510
37UD,E02005858,610
37UD,E02005859,550
37UD,E02005860,480
37UD,E02005861,540
37UD,E02005862,580
37UD,E02005863,650
37UD,E02005864,720
37UE,E02005865,920
37UE,E02005866,670
37UE,E02005867,630
37UE,E02005868,530
37UE,E02005869,480
37UE,E02005870,510
37UE,E02005871,690
37UE,E02005872,730
37UE,E02005873,750
37UE,E02005874,650
37UE,E02005875,570
37UE,E02005876,570
37UE,E02005877,560
37UE,E02005878,540
37UE,E02005879,600
37UF,E02005880,490
37UF,E02005881,490
37UF,E02005882,630
37UF,E02005883,480
37UF,E02005884,590
37UF,E02005885,480
37UF,E02005886,620
37UF,E02005887,450
37UF,E02005888,460
37UF,E02005889,480
37UF,E02005890,680
37UF,E02005891,530
37UF,E02005892,690
37UG,E02005893,530
37UG,E02005894,610
37UG,E02005895,720
37UG,E02005896,660
37UG,E02005897,730
37UG,E02005898,580
37UG,E02005899,500
37UG,E02005900,780
37UG,E02005901,620
37UG,E02005902,510
37UG,E02005903,550
37UG,E02005904,660
37UG,E02005905,760
37UJ,E02005906,850
37UJ,E02005907,720
